gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Tsku,4.64554183600724,0.624015427314989,0.0006437992136021,-1.36262755762521,-0.315975689794109,0.232606454900558
Sgk1,4.64392618280395,0.720321043998709,0.0006437992136021,5.49826938214016,0.765558919011431,2.57398929444797e-07
Syt11,-4.63455688087852,-0.555580333349907,0.0006632911857926,-0.581761350806846,-0.0600898393186329,0.62981528270076
Clca3a1,-4.62549402613094,-0.608468773215138,0.0006726355247358,4.99590430283294,2.06794763326066,3.09694998884051e-06
Acsbg1,4.62538488389357,1.08268579932837,0.0006726355247358,1.82935859110524,1.32659721088478,0.102668543545305
Itga5,4.61720155765892,0.654085512412675,0.0006894129120013,3.79368679587991,0.730623403618613,0.0004634732292745
Caprin2,-4.60650742932158,-0.856567745162409,0.0007152991508948,-0.965374585504838,-0.114736429179602,0.407538473807046
Ammecr1,4.59459956697374,0.387397435682508,0.0007465646546089,6.41226196073695,0.585710019209349,1.51247164860429e-09
Clk1,-4.58142573279832,-0.350691982370217,0.0007839824803239,4.44661750805311,0.311867724290524,3.61988726025414e-05
Rnpepl1,-4.55603443754365,-0.572484104642824,0.0008726437896831,-7.69234414367594,-0.485026759140245,2.98657341019343e-13
Fosl1,4.52069238284037,0.495881571640275,0.0010176975460798,4.18536788214564,3.02913437486661,0.0001054509348174
Phf11d,-4.51756397000006,-0.559121361937819,0.0010188878574108,3.38223491133741,0.474847701611879,0.0019078914300191
Twf1,-4.51322251984737,-0.40719573272365,0.0010261115751797,-4.62651022510088,-0.299114851565214,1.6713160898544e-05
Dtx3l,-4.47451536643724,-0.395120530602984,0.0012145747683924,-3.51692148440162,-0.322645897890716,0.0012210174711517
Serpine1,4.46876037022521,0.497453545420218,0.0012315067696212,2.77833884600211,0.799657470234895,0.0114003714794554
Itgb3,4.45197295062753,0.742205308852992,0.0013147796577465,3.46531063831689,0.831601005848986,0.0014565341958522
Limk1,4.4384793883769,0.423774671992212,0.0013792507529034,2.3803832447072,0.271270479456695,0.0315350169376488
Chd6,-4.43473535276069,-0.34454161587757,0.0013792507529034,5.72191684607203,0.42428204785516,7.82505113300537e-08
Akap9,-4.43309110518767,-0.298368712519791,0.0013792507529034,1.81508801937699,0.119399368588903,0.105512175478038
Erf,4.43091432846154,0.503317704407519,0.0013792507529034,4.90372790928267,0.447242618422025,4.7966775902047e-06
Syne1,-4.41984663848649,-0.58742497256408,0.0014343210952322,1.27043077125849,0.137601569290297,0.26773044295082
Cd248,4.41118972893033,0.387221217703588,0.0014751176970585,3.25818972352223,0.610631182130236,0.0028288508025559
Gramd1b,-4.40531389228053,-0.289807502816001,0.0014978448560228,-1.61088673661421,-0.394625593731764,0.153713212943807
Ckap4,4.39356948066999,0.307565888469747,0.0015627489476263,8.50451262474786,0.751400535457538,6.23560430858582e-16
Tinagl1,4.3880481028849,0.463144882569893,0.0015845190111043,-0.239342673199789,-0.023835498603136,0.84965343235784
Lmbrd2,-4.36516049945498,-0.440597762179307,0.0017398704548529,-2.48355884338575,-0.206097968581355,0.024531425762904
Egln3,4.34403699119821,0.303460647141973,0.0018944599935432,-1.3350015357223,-0.435213536803839,0.242732459006422
Syne2,-4.3410811149494,-0.494541474644273,0.0018987943402431,-1.53239852099098,-0.248346047460945,0.176119838327874
Rcn3,4.32086177640428,0.428452604219275,0.0020585598549649,6.21687027343379,0.644441517943902,4.8728293553492e-09
