"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name","log2FoldChange_shrunk"
"Sri",704.484608697402,0.0262590411197364,0.0381326256494144,0.68862399775872,0.491059915319109,0.563941554761772,0.0262590411197364,"Sri",0.0256955909295857
"Carm1",115.542051110566,-0.0531405767472611,0.077171684618753,-0.688602004864719,0.491073759072549,0.563941554761772,-0.0531405767472611,"Carm1",-0.0492110764958312
"Stag2",606.511683254891,0.0300635833807796,0.0436646672647575,0.68851053412342,0.491131338937108,0.563971669675211,0.0300635833807796,"Stag2",0.0292337805418526
"Emg1",232.029352370588,0.0500077550659395,0.072659358775993,0.688249330965225,0.491295783526116,0.564124486880791,0.0500077550659395,"Emg1",0.0466510331647646
"Maea",266.644122889986,-0.0390876555988734,0.0568117538958454,-0.688020575293873,0.491439824570008,0.564253857945494,-0.0390876555988734,"Maea",-0.0373561663752519
"Sec61a2",154.258516546933,-0.0508555536976749,0.0739665127872809,-0.687548348317157,0.49173724438594,0.56455930534441,-0.0508555536976749,"Sec61a2",-0.0473418032594939
"Gm16536",102.107377010284,-0.0565929821004472,0.0823578993133048,-0.687159125867902,0.491982458580777,0.564804780751507,-0.0565929821004472,"Gm16536",-0.0519584828041029
"Gm43085",7.5879107210457,0.909785020223932,1.32418788872431,0.687051307424658,0.492050396924858,0.56484672192306,0.909785020223932,"Gm43085",0.1668296131815
"Gm65240",12.1785661988652,0.163249299549665,0.2378831337501,0.686258403343387,0.492550174647987,0.565384353897421,0.163249299549665,"Gm65240",0.117792581758464
"Rapsn",5.64408181407692,0.282185713372883,0.411318454876778,0.686051671222531,0.492680525298628,0.565497889471673,0.282185713372883,"Rapsn",0.162872516860902
"Gm49971",29.5963254798685,0.136889407221502,0.199875975345989,0.684871741011115,0.493424859637554,0.566285130614816,0.136889407221502,"Gm49971",0.104004781313016
"Gm54535",4.49311045898385,0.483880257755995,0.70653419213952,0.684864601231419,0.493429365450651,0.566285130614816,0.483880257755995,"Gm54535",0.187228317003362
"Hyal3",11.6127074440269,0.182513898032502,0.26655718605065,0.684708226165855,0.493528057048899,0.566362255731608,0.182513898032502,"Hyal3",0.126863991745006
"Cd47",1358.13387439492,0.0385381049976898,0.0562966188176297,0.684554522226854,0.493625073141285,0.566437448355184,0.0385381049976898,"Cd47",0.036857762291115
"Adprh",246.254890568479,-0.0576170924621984,0.084183513757288,-0.684422518027888,0.493708400765074,0.566496924794936,-0.0576170924621984,"Adprh",-0.0527358831358028
"Snca",34.1490969639675,0.174072291427003,0.254359255023415,0.684356035761225,0.493750370533153,0.566508941337668,0.174072291427003,"Snca",0.122913148541134
"Hand2os1",4.99181628836265,-0.681495724627657,0.99611088412023,-0.684156488491296,0.493876354730425,0.566617344911744,-0.681495724627657,"Hand2os1",-0.181322872242215
"H2-Eb2",4.86017001577154,0.46865743306441,0.685677906772926,0.683495017755639,0.494294097371014,0.567060443635353,0.46865743306441,"H2-Eb2",0.186515980654748
"Rec8",9.0093046926651,0.662814797874677,0.970042847297024,0.683284042268419,0.494427375744408,0.567177165644424,0.662814797874677,"Rec8",0.182086755697932
"Gm65697",5.58748674136609,-0.251399683287873,0.368160527116709,-0.682853442374004,0.494699455850218,0.567453087558803,-0.251399683287873,"Gm65697",-0.153458597538934
"Parg",134.623506920613,0.0488856446705498,0.0715969039449476,0.682789924940597,0.494739596933536,0.567462941805152,0.0488856446705498,"Parg",0.0456811967962897
"Vapa",455.602977535475,0.050028369556365,0.0733183177439229,0.682344754977847,0.495020979644706,0.567720338449278,0.050028369556365,"Vapa",0.0466197333872641
"Yme1l1",611.015864094961,-0.0391586259841981,0.0573891490661931,-0.682335016660245,0.495027135989104,0.567720338449278,-0.0391586259841981,"Yme1l1",-0.0373927672104064
"Spg11",85.0000451840813,-0.0619845150080772,0.090928419953682,-0.681684725629804,0.495438327844729,0.56815568506856,-0.0619845150080772,"Spg11",-0.0560856251084102
"Cds1",127.756849360092,-0.171239398275715,0.251372420328854,-0.681217923794875,0.495733608276153,0.568442295868506,-0.171239398275715,"Cds1",-0.121361115582642
"Gm45640",66.3882095106721,0.113630652674284,0.16681205374235,0.681189698975783,0.495751465194784,0.568442295868506,0.113630652674284,"Gm45640",0.0906174613094545
"Gm19872",3.06537800511124,0.591653438179708,0.868762877079478,0.681029834249676,0.495852612850345,0.568522030644885,0.591653438179708,"Gm19872",0.18468277945697
"Crkl",164.082841975649,0.0461598250546754,0.0678032531191286,0.68079071329474,0.496003927093842,0.568659270315518,0.0461598250546754,"Crkl",0.0433935369958017
"Wdr38",7.07649069002241,-0.280550977200564,0.412198147885615,-0.680621634618351,0.49611093388984,0.568745698065055,-0.280550977200564,"Wdr38",-0.161680110723837
"Iffo2",91.033783017185,0.0791359207749011,0.116324688182527,0.680302023683292,0.496313243434289,0.568941363697203,0.0791359207749011,"Iffo2",0.0685346394742705
"Abca4",6.32916680364919,0.446324236634235,0.656146722866978,0.680220171921394,0.496365061606163,0.568964501819415,0.446324236634235,"Abca4",0.184865934903387
"Or2v2",4.60240365828721,0.306779916298221,0.451235228377493,0.679866945232335,0.496588713109848,0.569184590491571,0.306779916298221,"Or2v2",0.167877238814715
"Cacna1b",3.43429582486377,0.419937813569467,0.618356659057948,0.679119093193291,0.497062405622105,0.569691227140711,0.419937813569467,"Cacna1b",0.183130792496875
"Gm13387",5.2752335514274,0.298585346688677,0.439726786858714,0.679024693541388,0.497122215851991,0.569723472302403,0.298585346688677,"Gm13387",0.165906171737925
"Zfp647",9.58971778817033,0.174600594410645,0.257400062382798,0.678323823212535,0.497566396858427,0.570196190754741,0.174600594410645,"Zfp647",0.122759171828125
"H2ac20",4.34553250070704,0.318436095306238,0.469525377198007,0.678208486209146,0.497639512656982,0.570243646448043,0.318436095306238,"H2ac20",0.170022696186108
"Mylk3",15.848353153128,0.302651081735541,0.446286213504424,0.678154674236964,0.497673627736226,0.570246408133004,0.302651081735541,"Mylk3",0.166694087199557
"Adam11",11.7874217454391,0.311337820585836,0.459323143161125,0.677818710468551,0.497886646230465,0.570448912132521,0.311337820585836,"Adam11",0.168516264521843
"Mamld1",12.5544599785275,0.260613992833311,0.3845135125739,0.677775902045115,0.497913792481288,0.570448912132521,0.260613992833311,"Mamld1",0.155694055335268
"Gm36936",23.5003339023354,0.144187421076434,0.212842591382215,0.677436880184886,0.498128805380761,0.570658897680151,0.144187421076434,"Gm36936",0.107554237802106
"BC037704",7.70234016298936,0.228414777806632,0.33747907983525,0.676826480379583,0.498516054863564,0.571066159020194,0.228414777806632,"BC037704",0.144971080564281
"Med22",146.049259447328,-0.055258377169818,0.0816572813006912,-0.67671095938569,0.498589361634363,0.571096152659088,-0.055258377169818,"Med22",-0.050789999997507
"Snx9",214.191657858007,-0.0502393900296581,0.0742491068239011,-0.676632920969843,0.498638886129886,0.571096152659088,-0.0502393900296581,"Snx9",-0.0467448784187298
"Gm47111",5.93860612577137,0.224567759421012,0.331900009045985,0.676612694487447,0.498651722623666,0.571096152659088,0.224567759421012,"Gm47111",0.14354647641124
"Zfp652os",11.912330963801,0.191598135372721,0.283184096967726,0.676585081663526,0.498669247053874,0.571096152659088,0.191598135372721,"Zfp652os",0.130309802982649
"Rnf146",311.33821794263,-0.0411316942412138,0.0608063150225261,-0.676437870408301,0.498762679943798,0.571166787308618,-0.0411316942412138,"Rnf146",-0.039081111231852
"Pmepa1",1723.86765735294,-0.116226668185977,0.171885994838877,-0.67618463211576,0.498923428455532,0.571314495715363,-0.116226668185977,"Pmepa1",-0.0919588550551818
"Ppt1",382.381315336126,-0.0504455514887425,0.0747372378296266,-0.674972115021694,0.499693481395392,0.572159852073945,-0.0504455514887425,"Ppt1",-0.0468991717384333
"Bend7",54.7705209524866,0.123112363990649,0.182502443670677,0.674579263238818,0.499943111421572,0.572409243238169,0.123112363990649,"Bend7",0.0958689506491688
"Kctd7",25.881602765655,-0.11046637501456,0.163794407901403,-0.674420918454409,0.50004374724539,0.572488022785206,-0.11046637501456,"Kctd7",-0.0884860197647805
"Ccdc30",23.4177108576045,0.349421100869091,0.518229658923422,0.674259172265408,0.500146555923867,0.572552288440156,0.349421100869091,"Ccdc30",0.174640055782295
"Fetub",4.44567540821582,-0.438914482447201,0.650983926100749,-0.674232442383336,0.500163546979414,0.572552288440156,-0.438914482447201,"Fetub",-0.183008671946976
"Zfp385b",34.4117474362302,-0.223992972804178,0.332661978965731,-0.673335057708088,0.500734154132444,0.573168999950751,-0.223992972804178,"Zfp385b",-0.143008635805438
"Bicdl1",54.8059791457717,0.115901863682629,0.172202379108525,0.67305611155108,0.500911593910993,0.573335619707466,0.115901863682629,"Bicdl1",0.091648408273737
"Dnaaf8",8.09317125817508,0.258427663999427,0.38404852923503,0.672903667966594,0.50100857851755,0.573388343478341,0.258427663999427,"Dnaaf8",0.154429189342388
"Rcn2",176.020581733377,0.0669515324625249,0.0994994431242909,0.67288348919593,0.501021416996865,0.573388343478341,0.0669515324625249,"Rcn2",0.0596879041371556
"ENSMUSG00000121407_Gm6345",9.28987376484643,-0.185560919003835,0.275805743280185,-0.67279570322554,0.501077271702866,0.573415779655643,-0.185560919003835,"ENSMUSG00000121407_Gm6345",-0.12737037888251
"Retnlg",36.0342577086047,0.248087709818888,0.368796614859913,0.672695192479257,0.501141226726352,0.573452481479843,0.248087709818888,"Retnlg",0.151206739884376
"Gm42548",11.9082434356685,0.169457544832336,0.252083130503683,0.672228817905214,0.501438037611719,0.573755617054798,0.169457544832336,"Gm42548",0.119926887876645
"Zfp69",5.92431709945707,0.234086538796431,0.348401667712034,0.671886964071342,0.501655659913522,0.573968110636425,0.234086538796431,"Zfp69",0.146459292417406
"Rnf40",144.746521013372,0.0460591031175111,0.0685836025866722,0.671576023719432,0.501853646274521,0.574155074292942,0.0460591031175111,"Rnf40",0.0432447604792475
"Meiob",18.3917283397296,0.13618532460655,0.202798551700608,0.671530065005593,0.501882913267743,0.574155074292942,0.13618532460655,"Meiob",0.102985803168587
"Mgat1",301.832331862294,-0.0408183541476687,0.0609464490724425,-0.669741301895227,0.503022717868927,0.575414764092284,-0.0408183541476687,"Mgat1",-0.038774834128792
"Fgfr4",5.81364329266238,-0.984252553777473,1.46968819435459,-0.669701612599334,0.503048023495334,0.575414764092284,-0.984252553777473,"Fgfr4",-0.155535319046716
"Atp8a2",7.10802823490243,0.292277686823597,0.436520317380851,0.669562618705313,0.503136650363672,0.575479541713259,0.292277686823597,"Atp8a2",0.162986955332849
"Klhl35",5.13398642845264,0.322901207511951,0.482316850187093,0.669479424960368,0.503189701252099,0.57550362245455,0.322901207511951,"Klhl35",0.169364472634618
"Brdt",63.8858892159293,0.09993463272039,0.149641797232808,0.667825664810179,0.504244881966539,0.576673774213148,0.09993463272039,"Brdt",0.0818441196168602
"Gm26682",15.2813593592101,0.199473520384396,0.298750157418343,0.667693440258413,0.504329298127509,0.576733644209142,0.199473520384396,"Gm26682",0.132927432303975
"Oxr1",382.35536623105,-0.0462589758073282,0.0693381304473289,-0.667150606872328,0.504675937509649,0.577093356987002,-0.0462589758073282,"Oxr1",-0.0433802049405964
"Setmar",19.1769505877076,-0.125330505253466,0.187938563308481,-0.666869550597495,0.504855462126284,0.577261941627677,-0.125330505253466,"Setmar",-0.0967942165147823
"Csrnp2",29.5085876840212,0.135335049395472,0.203062616608557,0.66646954351207,0.505111024565858,0.577517442491992,0.135335049395472,"Csrnp2",0.102282534312779
"Xntrpc",6.4414377792014,-0.197655669335801,0.296695378610062,-0.666190590031315,0.505289286819111,0.577684535515416,-0.197655669335801,"Xntrpc",-0.132048763671989
"Gm56767",8.88301212836981,-0.233664587712015,0.350909277504248,-0.665883186030003,0.505485768445922,0.577872435725441,-0.233664587712015,"Gm56767",-0.145666856185979
"Mfsd14b",215.331259383504,-0.0526476757929675,0.0790886580789708,-0.665679214589762,0.5056161618842,0.577984764691066,-0.0526476757929675,"Mfsd14b",-0.048595555777136
"Xrcc4",58.5870372320999,0.0663183296577088,0.0996347614462013,0.665614376901158,0.505657614577952,0.577995415049193,0.0663183296577088,"Xrcc4",0.05910565378288
"Asb2",29.1582945667789,0.259121978801619,0.38935838744368,0.665510201290064,0.505724220940724,0.578034814300957,0.259121978801619,"Asb2",0.153699976212917
"Hand2",9.89780531334493,0.360758807774068,0.542160996739193,0.665409002019396,0.505788928754037,0.578072038671291,0.360758807774068,"Hand2",0.174425176904615
"Tpst2",268.503152392889,-0.0601544035683919,0.0905777230332176,-0.664119184651301,0.506614032285371,0.578978268184311,-0.0601544035683919,"Tpst2",-0.0544557505373833
"Erich4",3.13677795465425,-0.795021925636497,1.19765882178114,-0.663813359178662,0.506809774317251,0.579165169379889,-0.795021925636497,"Erich4",-0.166947698446016
"Rpl27",578.356992538699,-0.044903391825493,0.0676524035258889,-0.663736829517219,0.506858762953418,0.579184352635335,-0.044903391825493,"Rpl27",-0.042220393559804
"Gm57028",7.16682655045779,-0.243009592912659,0.36622368312217,-0.66355510064485,0.50697510232387,0.579280489828926,-0.243009592912659,"Gm57028",-0.148512223276964
"Gm26814",20.4061582029584,0.117564700439096,0.177188002260592,0.663502601413118,0.507008713946374,0.579282094336138,0.117564700439096,"Gm26814",0.0922380738145734
"Vrk1",139.033015111474,0.0535595979250014,0.0807800437739713,0.663030068105252,0.507311296989952,0.579590992038448,0.0535595979250014,"Vrk1",0.0492975633431206
"Hmgn2",41.845187133382,-0.0873776794444318,0.13183373849839,-0.6627869348141,0.507467022455632,0.579732079896278,-0.0873776794444318,"Hmgn2",-0.0736811255566146
"Zfp93",13.5250890598809,0.17785255777258,0.268840622855987,0.661553882308375,0.508257171722307,0.580597871743246,0.17785255777258,"Zfp93",0.123093883257812
"Rgs19",98.6868227866237,0.064996449818395,0.0982882176695836,0.661284245044448,0.508430043239874,0.580758462956457,0.064996449818395,"Rgs19",0.0580605879325326
"Gm41291",19.2341728140993,0.122993384929441,0.186039441799193,0.661114566567009,0.508538844362938,0.580845853477602,0.122993384929441,"Gm41291",0.0952323351036867
"1600020E01Rik",68.0093586623233,0.0784801540301718,0.118748142880858,0.660895843305208,0.508679111958032,0.580969171175842,0.0784801540301718,"1600020E01Rik",0.0676655764035764
"Narf",104.82436632186,0.0544512729540604,0.0824043253158438,0.660781733790751,0.508752298630569,0.581015864065618,0.0544512729540604,"Narf",0.0499814455829406
"Pacsin1",14.5404842285468,0.382779859168397,0.579691358239193,0.660316655972047,0.509050643699635,0.581319674767088,0.382779859168397,"Pacsin1",0.175769065885944
"Gchfr",9.12130031159396,-0.335476521249973,0.508135601030779,-0.660210622065137,0.509118676743753,0.581342259400748,-0.335476521249973,"Gchfr",-0.169820154737474
"Rmst",19.1242936026326,0.826213759556044,1.25148807862827,0.660185081796099,0.509135064499088,0.581342259400748,0.826213759556044,"Rmst",0.163484280901804
"Angpt4",10.6249726789854,0.414663058268492,0.628159630573529,0.660123697999969,0.509174452161544,0.581350326704598,0.414663058268492,"Angpt4",0.178202709610794
"Necap2",256.810702008771,0.0447467619092257,0.0678025423483511,0.659956992163052,0.509281429050684,0.581435558137971,0.0447467619092257,"Necap2",0.0420628045773064
"Riok2",135.580607235937,0.052293603422899,0.0792602268079588,0.659771054524008,0.509400761074663,0.581511092481456,0.052293603422899,"Riok2",0.0482536957499048
"C3",1700.40621051583,0.0768063905981841,0.11641686069637,0.659753150349112,0.50941225248181,0.581511092481456,0.0768063905981841,"C3",0.0664876475163482
"Pcnx2",8.55138452496538,-0.617990709125768,0.93727582444664,-0.659347753358116,0.509672484095381,0.581771231766169,-0.617990709125768,"Pcnx2",-0.176588632985344
"Zcchc14",182.521717844886,0.0515433092121997,0.0781804991029717,0.659286008705469,0.509712125202857,0.581779558566987,0.0515433092121997,"Zcchc14",0.0476465489518077
"Sp5",3.68946773196874,0.748985648370123,1.13633457433146,0.659124227396471,0.509815999182655,0.581861194320656,0.748985648370123,"Sp5",0.168527703338685
"S100a10",919.955497265114,-0.0561139421051495,0.0851973633295066,-0.658634726618534,0.510130357543056,0.582183033678262,-0.0561139421051495,"S100a10",-0.051264697495275
"Zfp280c",60.7832740783225,0.0623801006853654,0.0948325436238559,0.657792128119963,0.510671713346625,0.58276387515084,0.0623801006853654,"Zfp280c",0.0560559239138189
"Vrk2",129.227104502204,0.0595970477684391,0.0906385258731799,0.657524459872906,0.510843748658857,0.582923211735706,0.0595970477684391,"Vrk2",0.0539431501632317
"Tmem141",116.565807952901,-0.0758714102131084,0.115505677278169,-0.656863039124815,0.511268985801,0.583371438090261,-0.0758714102131084,"Tmem141",-0.0657790202917084
