"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","gene_name"
"Rc3h2",443.358453297759,0.199971747789947,0.0436764146971702,4.57848358608298,4.68358908736896e-06,2.05611504333459e-05,0.199971747789947,"Rc3h2"
"Cytip",110.993806192615,1.24745415938102,0.272476034043032,4.57821607600179,4.68958140138351e-06,2.05824331589272e-05,1.24745415938102,"Cytip"
"Ctnnbip1",465.594856864749,-0.371336883971672,0.081117684401706,-4.57775498290558,4.69992728079405e-06,2.06228085075291e-05,-0.371336883971672,"Ctnnbip1"
"Gm31320",13.8617218256542,-1.3806853765674,0.301642936472647,-4.57721766242188,4.7120111129022e-06,2.06707882625998e-05,-1.3806853765674,"Gm31320"
"Gm37902",20.0564826719625,0.871069798135461,0.190379724206267,4.57543365905762,4.75234546411662e-06,2.08407928549514e-05,0.871069798135461,"Gm37902"
"Itpr3",78.0419873769781,0.806645855188056,0.176300572719172,4.5754012181966,4.75308196880967e-06,2.08407928549514e-05,0.806645855188056,"Itpr3"
"Larp6",52.1465842874599,0.999770734035252,0.218532444890466,4.57493043898522,4.76378237978166e-06,2.08782369948358e-05,0.999770734035252,"Larp6"
"Gm17501",26.8206068374512,1.06411315137208,0.232596934702166,4.57492336575565,4.76394332407461e-06,2.08782369948358e-05,1.06411315137208,"Gm17501"
"Pdzd11",190.665272947668,-0.294622116612162,0.0644069320379717,-4.57438519876191,4.77620406269431e-06,2.0926871198933e-05,-0.294622116612162,"Pdzd11"
"Kcnab2",78.4365672172294,0.603073014817638,0.131847514904422,4.57401882208257,4.78456829038918e-06,2.09584133635995e-05,0.603073014817638,"Kcnab2"
"Gm20045",83.439991949299,0.598506849015,0.130858876168945,4.57368171374404,4.79227672583767e-06,2.098706822277e-05,0.598506849015,"Gm20045"
"Nherf1",126.799801354435,0.887228559535529,0.193992360773015,4.57352318410954,4.79590582992905e-06,2.09978486507069e-05,0.887228559535529,"Nherf1"
"Gm37558",38.3845933724575,0.566656928290084,0.123925502856331,4.57256105667788,4.81798764636547e-06,2.10893954265099e-05,0.566656928290084,"Gm37558"
"Bok",83.6372979098386,0.627386609286357,0.137221459847624,4.57207356621208,4.82921319218836e-06,2.11333889232847e-05,0.627386609286357,"Bok"
"Snn",133.415995583363,-0.722815480964038,0.158176596282593,-4.56967400962832,4.88483438803169e-06,2.13715960357913e-05,-0.722815480964038,"Snn"
"Fhit",28.3231446953812,-0.911964896618448,0.199598725849086,-4.56899157416452,4.90076481927324e-06,2.14360788033678e-05,-0.911964896618448,"Fhit"
"Zfp260",271.909132897555,0.25093517354779,0.0549242424295303,4.5687507455337,4.90639847038378e-06,2.14555027688604e-05,0.25093517354779,"Zfp260"
"Alox5",85.6446194170402,0.788062900515042,0.172526998506,4.56776566763049,4.92950681835511e-06,2.15513149331393e-05,0.788062900515042,"Alox5"
"Nudt6",85.1624341224332,-0.454320254431473,0.0994670333036606,-4.5675460435669,4.93467303815653e-06,2.15686583874322e-05,-0.454320254431473,"Nudt6"
"Tincr",14.4368179263982,1.67130152172483,0.366091640880712,4.56525452945103,4.98888657017576e-06,2.18003192058263e-05,1.67130152172483,"Tincr"
"Nos2",17.531499956326,-1.55162029368066,0.339905170510853,-4.56486228599783,4.99822340790144e-06,2.18358139942957e-05,-1.55162029368066,"Nos2"
"Kras",612.054582435092,0.310999184388017,0.0681399339305254,4.56412512382398,5.0158158766468e-06,2.19073492854224e-05,0.310999184388017,"Kras"
"Notch4",76.1010419494259,-0.662038005522633,0.145068782260974,-4.5636145503148,5.02803552062008e-06,2.19553888987309e-05,-0.662038005522633,"Notch4"
"Aff4",546.808878870238,0.315145598058853,0.069085522295834,4.56167352559564,5.07475111553642e-06,2.21539984378733e-05,0.315145598058853,"Aff4"
"Ednra",137.683890303719,-0.497987786533138,0.109173788480267,-4.56142260395359,5.08082042181732e-06,2.21751118919695e-05,-0.497987786533138,"Ednra"
"Creb1",519.700537259547,0.264129381018446,0.0579136138224262,4.56074769963959,5.09717955498638e-06,2.22411138951929e-05,0.264129381018446,"Creb1"
"Gm38235",13.6186479707406,1.03004278755904,0.225950817846327,4.55870351511447,5.14703724704788e-06,2.24532165717689e-05,1.03004278755904,"Gm38235"
"Gm11816",68.299257159608,1.00086975324223,0.219556150341803,4.55860494768232,5.14945307155079e-06,2.24583081825685e-05,1.00086975324223,"Gm11816"
"Cyb5rl",63.3395135967844,-0.597510778076332,0.131075118324556,-4.55853701079126,5.15111879318822e-06,2.24601266943717e-05,-0.597510778076332,"Cyb5rl"
"Slc66a2",159.947463549294,0.519294654399672,0.113964990573381,4.55661560437985,5.19844332342713e-06,2.26609795480273e-05,0.519294654399672,"Slc66a2"
"Tbrg1",327.72791709808,0.22268456617705,0.0488779559745948,4.55593041355482,5.21542015936361e-06,2.27294758871611e-05,0.22268456617705,"Tbrg1"
"Gpr146",346.704923332064,-0.560087243354303,0.122958441388283,-4.55509387587013,5.23621886221449e-06,2.28145911956855e-05,-0.560087243354303,"Gpr146"
"Wnt16",5.11341837731116,1.77539231646449,0.389867574475434,4.55383425732002,5.26768644760227e-06,2.29461391248667e-05,1.77539231646449,"Wnt16"
"Odad4",29.3665931819647,-1.64562130257908,0.36156608746554,-4.55137071652472,5.32975436046961e-06,2.32108866652316e-05,-1.64562130257908,"Odad4"
"Hddc3",182.037759888035,-1.03059136421906,0.226458717458859,-4.55090170863608,5.34164989740961e-06,2.32570600471579e-05,-1.03059136421906,"Hddc3"
"Adgrl3",42.7101260635028,1.50753030435665,0.331478307733971,4.54790032766344,5.41837848001297e-06,2.35854199761649e-05,1.50753030435665,"Adgrl3"
"Trp53i13",89.2339230154047,-0.540001366862346,0.118754998505982,-4.54718852811189,5.4367294149425e-06,2.36595730116515e-05,-0.540001366862346,"Trp53i13"
"Pkp2",196.414989588503,-0.688320043403156,0.15137906687801,-4.54699621023457,5.44169777125609e-06,2.36754659201287e-05,-0.688320043403156,"Pkp2"
"Gm34140",8.49465085495442,-1.65550941742298,0.364168838954353,-4.54599416626772,5.46765506555644e-06,2.37826466769282e-05,-1.65550941742298,"Gm34140"
"ENSMUSG00000121390_Gm9696",45.6345644777295,2.82491710376855,0.621583476795067,4.5447107415629,5.50107451820765e-06,2.39222258908324e-05,2.82491710376855,"ENSMUSG00000121390_Gm9696"
"Gm45470",26.0688350729311,-1.53851063792819,0.338591867582501,-4.54384994215289,5.52359857940402e-06,2.40143688782114e-05,-1.53851063792819,"Gm45470"
"Zfp106",918.04348445954,-0.304771442803452,0.0670749530557683,-4.54374440709716,5.52636612464557e-06,2.40205947602405e-05,-0.304771442803452,"Zfp106"
"Vwa5a",374.342557112251,0.320082281601503,0.0704541223746709,4.54313063328395,5.54248802249298e-06,2.40848488940707e-05,0.320082281601503,"Vwa5a"
"Mterf4",101.789092022221,-0.414212586015369,0.091193044599821,-4.54215107997592,5.56831109549873e-06,2.41912182037778e-05,-0.414212586015369,"Mterf4"
"Ppa1",655.976802765038,-0.663361760666827,0.146048106024484,-4.54207711913511,5.57026552719556e-06,2.41938651949141e-05,-0.663361760666827,"Ppa1"
"Pdcd10",134.01821971273,0.323752815244302,0.0712835649107819,4.54175959983917,5.57866350893429e-06,2.42244910361401e-05,0.323752815244302,"Pdcd10"
"Dnajc24",64.6827612098923,-0.586887002900099,0.129229674909138,-4.54142597907749,5.58750041116219e-06,2.42570075778815e-05,-0.586887002900099,"Dnajc24"
"Ankrd44",366.152447947101,0.556588742358562,0.122584865517608,4.54043604818911,5.61380050805055e-06,2.43653030737928e-05,0.556588742358562,"Ankrd44"
"Lyl1",97.3348727843064,0.542143742848019,0.11944052324541,4.53902685719232,5.65144383784817e-06,2.4522766916173e-05,0.542143742848019,"Lyl1"
"Gm56861",27.2221498911873,1.06293215160944,0.234228655499961,4.53801072862161,5.67873719974873e-06,2.46352550107768e-05,1.06293215160944,"Gm56861"
"Aldh1a2",55.4585634414216,0.85660769489083,0.18880669074171,4.53695624623112,5.70719413597522e-06,2.47527354062335e-05,0.85660769489083,"Aldh1a2"
"Ifit2",51.4763261046522,0.647678949744624,0.142760751662061,4.53681381054782,5.71104844448109e-06,2.476348055025e-05,0.647678949744624,"Ifit2"
"Dnah7b",15.4156776101065,1.54774491118921,0.341221363100965,4.53589686508358,5.73592069475854e-06,2.48653337228072e-05,1.54774491118921,"Dnah7b"
"Gpnmb",290.605150372087,1.09496366162961,0.241415487956195,4.53559823729407,5.74404336560273e-06,2.48945455358387e-05,1.09496366162961,"Gpnmb"
"Gm10614",8.79449886901658,-1.75539645564208,0.387069536150823,-4.53509328865933,5.75780301359302e-06,2.49481679119451e-05,-1.75539645564208,"Gm10614"
"Calhm5",36.5992023755929,0.82406258174104,0.181712951621476,4.53496888574917,5.76119778365943e-06,2.49525006383712e-05,0.82406258174104,"Calhm5"
"BC004004",401.108741713829,-0.312698855435885,0.0689530232290565,-4.53495497067799,5.76157762432757e-06,2.49525006383712e-05,-0.312698855435885,"BC004004"
"AA986860",22.1443586200147,1.40701295165758,0.310328303311797,4.53394980941815,5.78907907558262e-06,2.50655696325058e-05,1.40701295165758,"AA986860"
"Gm73345",12.1253805973639,-2.16321399211428,0.477129610776578,-4.53380788627524,5.79297223455516e-06,2.50763895573307e-05,-2.16321399211428,"Gm73345"
"Sfr1",977.619728205282,-0.230956092245423,0.0509499525368891,-4.53299916380107,5.81520454172562e-06,2.51665709546383e-05,-0.230956092245423,"Sfr1"
"Agrn",141.620174270476,0.528872261430944,0.11667330334764,4.53293295258054,5.81702834353851e-06,2.51684079352619e-05,0.528872261430944,"Agrn"
"Gm48371",8.6098250196639,-2.13194351957039,0.470444591438557,-4.53176326897752,5.84933792765817e-06,2.53021144701443e-05,-2.13194351957039,"Gm48371"
"Doc2g",12.9056616167247,1.24871460934435,0.275557670721006,4.53159081391945,5.85411607179943e-06,2.53166943177169e-05,1.24871460934435,"Doc2g"
"Sertad2",249.445483123546,0.37974797217505,0.0838057534067878,4.53128761138603,5.86252584361851e-06,2.53469687075295e-05,0.37974797217505,"Sertad2"
"Sys1",308.192005199946,-0.240869347271497,0.0531589450689707,-4.53111601366398,5.86729048336226e-06,2.53614723945575e-05,-0.240869347271497,"Sys1"
"Susd2",50.5588249995994,0.848717295479873,0.187415187953335,4.52854064149379,5.93924587142328e-06,2.56663325909224e-05,0.848717295479873,"Susd2"
"Gm47260",50.936971649158,0.541162739566079,0.119511051490823,4.52813972277397,5.95052315463954e-06,2.57088900935255e-05,0.541162739566079,"Gm47260"
"Uqcrh",1122.68326027735,-0.433853382765181,0.0958227548539022,-4.52766551563522,5.96388839417982e-06,2.57603904883378e-05,-0.433853382765181,"Uqcrh"
"Tbc1d8",60.8827527875938,1.05273246616178,0.232513678071927,4.52761521339888,5.9653078162975e-06,2.57603904883378e-05,1.05273246616178,"Tbc1d8"
"Gm38115",19.5406238156259,0.780253283809205,0.172359116519896,4.52690463703518,5.98539334401829e-06,2.58409228721827e-05,0.780253283809205,"Gm38115"
"Psmd4",771.050626410627,-0.322304899812891,0.0712071497682089,-4.52629968847296,6.00254413144939e-06,2.59087493996277e-05,-0.322304899812891,"Psmd4"
"Gm26070",34.0288795975611,0.797810238398536,0.176296054397038,4.5254004187852,6.02812611163751e-06,2.6012926162167e-05,0.797810238398536,"Gm26070"
"Omd",34.5827110215961,0.898635842804242,0.19858787839433,4.52512937884279,6.03585696291305e-06,2.60400391784491e-05,0.898635842804242,"Omd"
"Spopl",242.197861182232,0.247806785633036,0.0547636120642986,4.52502631386117,6.03879916660612e-06,2.60464848466613e-05,0.247806785633036,"Spopl"
"Fnbp1l",189.09038965875,0.657250124064764,0.145251039116386,4.52492545363566,6.0416797597129e-06,2.60526617497473e-05,0.657250124064764,"Fnbp1l"
"Bcl10",242.094621537971,0.267498325515824,0.059117913648913,4.52482689264766,6.04449595635784e-06,2.6058558070722e-05,0.267498325515824,"Bcl10"
"Fam174a",227.601554301548,-0.311577713683705,0.0688721979401244,-4.52399840578026,6.06821813833197e-06,2.61545582161608e-05,-0.311577713683705,"Fam174a"
"Hspbap1",32.4057002930196,0.72130551451301,0.15944926219951,4.52373064988211,6.07590386238572e-06,2.6181410366284e-05,0.72130551451301,"Hspbap1"
"Gm61109",12.0085844782562,1.0361546687844,0.229116750765926,4.52238723410921,6.1146063944908e-06,2.63418708051046e-05,1.0361546687844,"Gm61109"
"Wdr86",23.3371272834783,1.03508511657737,0.228944047165231,4.52112701506645,6.15112647625345e-06,2.64928545981548e-05,1.03508511657737,"Wdr86"
"Dctn3",323.799530918526,-0.513855863273067,0.113665463817663,-4.52077390980757,6.16139654462893e-06,2.65307345587014e-05,-0.513855863273067,"Dctn3"
"Far2",5.79133085237987,2.89951187602059,0.641392857784462,4.52064883609128,6.16503824815563e-06,2.65400617355977e-05,2.89951187602059,"Far2"
"Dmwd",119.265239970328,-0.419319231225156,0.0927644488327136,-4.52025788436833,6.17643466325251e-06,2.65780796287879e-05,-0.419319231225156,"Dmwd"
"Gm58919",9.35451790501034,-1.48622313486783,0.32879264204275,-4.52024450922655,6.17682491094927e-06,2.65780796287879e-05,-1.48622313486783,"Gm58919"
"Gm42702",22.5581778833301,1.03352135065709,0.228647734745129,4.52014690549698,6.17967341802269e-06,2.65839765837255e-05,1.03352135065709,"Gm42702"
"Actr3",303.484429542124,0.335798359344395,0.0742905254153404,4.52006978638295,6.18192498264802e-06,2.65873033806569e-05,0.335798359344395,"Actr3"
"Cox15",151.828686212351,-0.441863037677944,0.0977674205565648,-4.51953253100604,6.19763245345285e-06,2.66484860884062e-05,-0.441863037677944,"Cox15"
"Plekhm2",267.153060140913,0.415480721791493,0.0919657592010153,4.51777623977801,6.24924719406971e-06,2.6863996183685e-05,0.415480721791493,"Plekhm2"
"Gm15644",19.7889877558854,0.912317805041706,0.201946637048232,4.51761821031865,6.25391155720515e-06,2.68776232420291e-05,0.912317805041706,"Gm15644"
"Scn3b",16.4373128439643,1.66857602712307,0.369392609929385,4.51708015339572,6.26981772116112e-06,2.69347138304661e-05,1.66857602712307,"Scn3b"
"Tfg",272.931780195379,-0.274228290306057,0.0607093621630619,-4.51706755820454,6.2701905264184e-06,2.69347138304661e-05,-0.274228290306057,"Tfg"
"Smco3",4.18052483031123,1.63802157121216,0.36269830907832,4.51620956098378,6.29563639621016e-06,2.70375635678691e-05,1.63802157121216,"Smco3"
"Gm42869",13.3759179841021,1.00019172700932,0.221472745951704,4.51609394515491,6.29907279302048e-06,2.70458637515556e-05,1.00019172700932,"Gm42869"
"Ssr2",325.739262580859,-0.343045266677663,0.0759669125066118,-4.51571948047522,6.31021516131313e-06,2.70848377988308e-05,-0.343045266677663,"Ssr2"
"Adar",119.44953072658,0.380288641934643,0.0842150005530744,4.51568769740701,6.31116174885465e-06,2.70848377988308e-05,0.380288641934643,"Adar"
"Panx1",36.7903423659432,0.918940566285306,0.203513933530351,4.51536929361281,6.32065219460188e-06,2.71190959857131e-05,0.918940566285306,"Panx1"
"Cers4",431.959970343042,-0.94670990929643,0.209713015065454,-4.51431166063274,6.35227445183023e-06,2.72482729049889e-05,-0.94670990929643,"Cers4"
"Sfrp2",276.861195950424,0.80761932140917,0.178910513236214,4.51409649886185,6.35872609526763e-06,2.72694438601535e-05,0.80761932140917,"Sfrp2"
"Hint1",701.781546565394,-0.264399073274317,0.058578745196331,-4.51356669365593,6.37463908462207e-06,2.73311701015524e-05,-0.264399073274317,"Hint1"
"Dok3",50.4108625684251,0.87730278354869,0.194379031827585,4.51336121648584,6.38082095241002e-06,2.73458972129486e-05,0.87730278354869,"Dok3"
"Col14a1",585.232027566673,0.989652012731225,0.219272091419063,4.51335145447146,6.38111478943319e-06,2.73458972129486e-05,0.989652012731225,"Col14a1"
"Pappa",40.0724798372605,1.5011126826085,0.332661670906787,4.51243053795972,6.40889270834611e-06,2.74583954864967e-05,1.5011126826085,"Pappa"
"Acat3",7.91708872164904,-2.99017688118362,0.662746538112899,-4.51179554961967,6.42811342766165e-06,2.75341862609961e-05,-2.99017688118362,"Acat3"
"Fbxo33",161.426647386328,0.383051135427039,0.0849370843815797,4.50982204317472,6.48820299439686e-06,2.77849569183862e-05,0.383051135427039,"Fbxo33"
"Il17rc",107.503806706402,-0.509561512986667,0.113008092575276,-4.50907099991308,6.51121172351773e-06,2.78768517160652e-05,-0.509561512986667,"Il17rc"
"Gm44021",13.6079194336599,1.25814582791149,0.279064696691306,4.50843780251865,6.53067079452552e-06,2.79535090219743e-05,1.25814582791149,"Gm44021"
"Ephx4",6.28934474668218,1.48890417900091,0.330286186245578,4.50792143602962,6.5465806564638e-06,2.80149416338705e-05,1.48890417900091,"Ephx4"
"Pggt1b",335.615679401393,0.239072200740079,0.0530362531860701,4.50771286390327,6.55301751839594e-06,2.80358166236607e-05,0.239072200740079,"Pggt1b"
"Gm37524",31.4614022838043,1.1798097367071,0.261757257538518,4.50726657133274,6.56681115036463e-06,2.80881487159235e-05,1.1798097367071,"Gm37524"
"Gm72466",4.35742153921705,-2.50764454362018,0.556393932884485,-4.50695882074041,6.57633902109816e-06,2.81222143683955e-05,-2.50764454362018,"Gm72466"
"Irf9",289.750731274061,0.381932905998389,0.0847567818306839,4.50622236650473,6.59919315623694e-06,2.82132370116657e-05,0.381932905998389,"Irf9"
"Gm17922",3.92296573030504,2.07016601275928,0.459473909132852,4.50551374433039,6.62125530355307e-06,2.83008312475536e-05,2.07016601275928,"Gm17922"
"E030022I16Rik",57.5373082694575,0.66562581324594,0.147752237247074,4.5050134309159,6.63687447129854e-06,2.83608515658768e-05,0.66562581324594,"E030022I16Rik"
"9130008F23Rik",32.651804134229,0.865990682183355,0.192238171314295,4.50478006663685,6.64417186511991e-06,2.83756009407728e-05,0.865990682183355,"9130008F23Rik"
"Plekhm1",241.539264686085,-0.409455816882976,0.0908937297222142,-4.50477517133843,6.64432502521475e-06,2.83756009407728e-05,-0.409455816882976,"Plekhm1"
"Hspa1a",73.8604151950372,1.21446319091097,0.269596032840343,4.50475171357654,6.64505899936255e-06,2.83756009407728e-05,1.21446319091097,"Hspa1a"
"Engase",124.833880148857,0.492060396037831,0.109234428065822,4.50462738488756,6.64895043733278e-06,2.83854788905453e-05,0.492060396037831,"Engase"
"Mrc2",99.7947335737047,0.792256976257497,0.175891788831965,4.50422945561356,6.66142012413174e-06,2.84319654372647e-05,0.792256976257497,"Mrc2"
"Smpdl3a",249.007690975872,-0.420974245165403,0.0934722219448675,-4.50373636580186,6.67690284195946e-06,2.84912869550375e-05,-0.420974245165403,"Smpdl3a"
"Naa60",237.732585170193,-0.320092222518628,0.0710764940420242,-4.50348918911747,6.68467698594064e-06,2.85176945609887e-05,-0.320092222518628,"Naa60"
"Fosl2",265.363492320789,0.500274501809234,0.111105220703823,4.50270922140403,6.70926516286502e-06,2.86158034667513e-05,0.500274501809234,"Fosl2"
"Zfp292",725.362151891915,0.32938761234921,0.0731617689284043,4.50218218030714,6.72592888506311e-06,2.86800751367342e-05,0.32938761234921,"Zfp292"
"Cd300ld",219.767370374357,0.696321475017729,0.154666849653555,4.50207317584506,6.72938027123366e-06,2.8687990888459e-05,0.696321475017729,"Cd300ld"
"Scin",6.98107062489099,1.86947304231299,0.41530968458161,4.50139525206673,6.75088329765441e-06,2.87728405193394e-05,1.86947304231299,"Scin"
"Xrn1",507.219339477142,0.292905349157621,0.0650877994818507,4.50015750247166,6.79031307588907e-06,2.8934037190936e-05,0.292905349157621,"Xrn1"
"Ufsp2",338.879935111847,-0.222262090745796,0.049397338098073,-4.49947505884869,6.8121471316115e-06,2.90201985573577e-05,-0.222262090745796,"Ufsp2"
