"","baseMean","log2FoldChange","lfcSE","stat","pvalue","logFC","P.Value","adj.P.Val","gene_name","log2FoldChange_shrunk"
"Ier5",144.145581990006,0.0323363798311807,0.113093547065662,0.285925949536328,0.774934838216696,0.0323363798311807,0.774934838216696,0.947194970593838,"Ier5",0.00866752885836264
"Smim20",201.616658883426,0.0281033109430679,0.0983703317587505,0.28568889054873,0.775116414290901,0.0281033109430679,0.775116414290901,0.947320841761127,"Smim20",0.00749414629871142
"Gm45769",57.9477548912581,0.0512715764761107,0.179533124903842,0.285582822131413,0.775197661710181,0.0512715764761107,0.775197661710181,0.947324081576885,"Gm45769",0.00633775244964195
"Pex14",351.602579490346,-0.0220096455419105,0.077199355537406,-0.285101415532491,0.775566445600405,-0.0220096455419105,0.775566445600405,0.947403241883059,"Pex14",-0.00958011802871697
"Zpbp",13.547584058062,0.102583960987209,0.359839838756235,0.285082278109573,0.7755811069639,0.102583960987209,0.7755811069639,0.947403241883059,"Zpbp",0.00356991634239207
"Zfand5",487.61075592707,0.0198584167191119,0.0696808843331751,0.284990882494545,0.775651127125446,0.0198584167191119,0.775651127125446,0.947403241883059,"Zfand5",0.00968105997483775
"6820445E23Rik",80.7711405250076,-0.0435820645461075,0.152927687126812,-0.284984788333117,0.775655796059465,-0.0435820645461075,0.775655796059465,0.947403241883059,"6820445E23Rik",-0.00720603255665624
"Gm56560",45.3485775563406,-0.0556890318332832,0.195484080036792,-0.284877580940616,0.775737932433438,-0.0556890318332832,0.775737932433438,0.947403241883059,"Gm56560",-0.0058021216853554
"Gm39090",25.5018149525516,0.0752794820921509,0.264336175365932,0.284786908140508,0.775807402875419,0.0752794820921509,0.775807402875419,0.947403241883059,"Gm39090",0.00472291512473579
"Secisbp2",166.191694858625,0.0304187312862698,0.10681482680909,0.284780045944717,0.775812660531469,0.0304187312862698,0.775812660531469,0.947403241883059,"Secisbp2",0.00885232946934251
"Mgat3",16.5537184967385,-0.0928526040591619,0.326349872169239,-0.284518585657696,0.776012993021055,-0.0928526040591619,0.776012993021055,0.947551879736883,"Mgat3",-0.00386075045214486
"Zscan22",36.9687153848255,0.0634312584665456,0.223127216683829,0.284282927960455,0.776193568176848,0.0634312584665456,0.776193568176848,0.947563366239665,"Zscan22",0.00542103843467219
"Fam20a",13.2288884895358,-0.10145618133387,0.356895093285094,-0.284274519999704,0.776200011087589,-0.10145618133387,0.776200011087589,0.947563366239665,"Fam20a",-0.00354145118601174
"Ern1",81.752665290556,0.0420345002529609,0.147952159362565,0.284108731052401,0.77632705614216,0.0420345002529609,0.77632705614216,0.947563366239665,"Ern1",0.00741274260439735
"Gm67341",17.6120371336456,-0.0900034118221015,0.317262249762553,-0.283687743781249,0.776649688071043,-0.0900034118221015,0.776649688071043,0.947563366239665,"Gm67341",-0.00395135087265568
"Shmt1",65.6173154569259,-0.0503457461775425,0.177511374495432,-0.283619831803162,0.776701737370622,-0.0503457461775425,0.776701737370622,0.947563366239665,"Shmt1",-0.00644616835317522
"Magoh",288.832636042923,-0.0242032977966767,0.0853522244021216,-0.283569619494007,0.776740221882135,-0.0242032977966767,0.776740221882135,0.947563366239665,"Magoh",-0.00925198141723591
"1300014J16Rik",12.3876163566565,-0.107403545691227,0.378839374315416,-0.283506818385264,0.776788355671634,-0.107403545691227,0.776788355671634,0.947563366239665,"1300014J16Rik",-0.0033607296131616
"Plscr3",180.421898425813,0.0293314476114069,0.103466126974536,0.283488407936885,0.776802466486979,0.0293314476114069,0.776802466486979,0.947563366239665,"Plscr3",0.0082260919364298
"Gm31005",6.78635290218135,-0.14510394826656,0.511865523467579,-0.283480604990875,0.776808447131076,-0.14510394826656,0.776808447131076,NA,"Gm31005",-0.00252766526676325
"Lmf2",141.53765939154,0.0325101798737142,0.114767918688105,0.283268880758083,0.776970730283241,0.0325101798737142,0.776970730283241,0.947563366239665,"Lmf2",0.00867162294557506
"Zdhhc13",57.5496850577253,0.0533945340722114,0.188496212102328,0.283265819915921,0.776973076439948,0.0533945340722114,0.776973076439948,0.947563366239665,"Zdhhc13",0.00641895278979792
"Lin52",69.014619493258,-0.0446587971987455,0.157709582146197,-0.283171108508465,0.777045674394673,-0.0446587971987455,0.777045674394673,0.947563366239665,"Lin52",-0.00693469158333111
"Urb2",30.478354505458,0.0669983308470678,0.236618191547125,0.283149534737799,0.777062211340508,0.0669983308470678,0.777062211340508,0.947563366239665,"Urb2",0.00514731859156564
"Exd2",22.2507601364213,-0.0820022999694088,0.289735075067383,-0.28302510474556,0.777157592653423,-0.0820022999694088,0.777157592653423,0.947563366239665,"Exd2",-0.00425987659286398
"Vps16",169.005579089599,0.0319758628929247,0.112982221573122,0.283016765360999,0.777163985295429,0.0319758628929247,0.777163985295429,0.947563366239665,"Vps16",0.00857497935404586
"Gm28151",28.5181970732889,-0.0685472176994863,0.242269642867895,-0.282937708943022,0.77722458756463,-0.0685472176994863,0.77722458756463,0.947563366239665,"Gm28151",-0.00500149273156798
"Mon1b",106.120731641836,-0.0367105569486421,0.1297820277109,-0.282863179102253,0.777281721137436,-0.0367105569486421,0.777281721137436,0.947563366239665,"Mon1b",-0.00793263310563371
"Yipf2",197.694732810778,-0.0281366552478455,0.0995334507571564,-0.282685419161181,0.777417994377518,-0.0281366552478455,0.777417994377518,0.947563366239665,"Yipf2",-0.00891058513361494
"Rps18",378.666846972405,0.0224988254914422,0.0796246096559189,0.282561202983175,0.777513224289839,0.0224988254914422,0.777513224289839,0.947563366239665,"Rps18",0.00949375138461924
"Tab1",75.4179860577617,0.0432143751185464,0.152940144052268,0.282557437004752,0.777516111516659,0.0432143751185464,0.777516111516659,0.947563366239665,"Tab1",0.00720290587835189
"Mrps26",424.43981274487,-0.020668060318904,0.0732083760746921,-0.282318245904227,0.777699496173033,-0.020668060318904,0.777699496173033,0.947573727411792,"Mrps26",-0.00946645869574184
"Mkrn2",299.327246817342,0.0243780380928772,0.086372675228323,0.282242480372811,0.777757587187989,0.0243780380928772,0.777757587187989,0.947573727411792,"Mkrn2",0.00946398138760649
"Hnrnpl",472.795384063175,-0.019762203615627,0.0700194612895877,-0.282238726943273,0.777760465053087,-0.019762203615627,0.777760465053087,0.947573727411792,"Hnrnpl",-0.0182034609607352
"Clip2",78.9471361002743,0.0440563048670738,0.156186762851029,0.282074511711949,0.777886376696842,0.0440563048670738,0.777886376696842,0.947631342058524,"Clip2",0.00709584903582522
"Galt",127.63340979762,0.0344058077214572,0.122093068091842,0.281799845471784,0.778096989427337,0.0344058077214572,0.778096989427337,0.947696119664915,"Galt",0.00826495874661027
"Gm26982",13.951022341834,-0.0983146811532399,0.348903212549077,-0.281782103509324,0.778110594438121,-0.0983146811532399,0.778110594438121,0.947696119664915,"Gm26982",-0.00360157473769484
"Gm65422",10.1448760073969,-0.115462525706114,0.409831581129968,-0.281731645442664,0.778149287403381,-0.115462525706114,0.778149287403381,NA,"Gm65422",-0.00307865230578083
"Gm16576",9.59934444944418,-0.121358886071417,0.430764013825969,-0.281729397480372,0.778151011230282,-0.121358886071417,0.778151011230282,NA,"Gm16576",-0.0029422177345685
"Tns1",1023.61992851592,-0.0158123252030707,0.0561322780346949,-0.281697550085127,0.778175433197019,-0.0158123252030707,0.778175433197019,0.947696119664915,"Tns1",-0.00943084275923628
"Kdm5a",1173.96670825144,0.0152520869347181,0.0541689948847528,0.281564887204714,0.778277167216128,0.0152520869347181,0.778277167216128,0.947724257067689,"Kdm5a",0.00942235713756518
"Zfp788",65.6676014040777,-0.0455826045776253,0.162098095582193,-0.281203825460814,0.778554070708862,-0.0455826045776253,0.778554070708862,0.947825014507748,"Zfp788",-0.00683594436006856
"Zfp60",42.9723190953969,-0.0580655252904045,0.206522779385796,-0.281157969416705,0.778589240387614,-0.0580655252904045,0.778589240387614,0.947825014507748,"Zfp60",-0.00555416362358228
"Acly",857.559789724962,0.0158240324237185,0.0562952402759494,0.281090059233283,0.778641325506998,0.0158240324237185,0.778641325506998,0.947825014507748,"Acly",0.00942441098310317
"Dars2",116.052829201804,-0.0353370188890473,0.125733550250323,-0.281046855184594,0.778674462262982,-0.0353370188890473,0.778674462262982,0.947825014507748,"Dars2",-0.00802119197205942
"1500032F14Rik",15.299654668773,0.0932858745161741,0.332202587202488,0.280810198685519,0.77885598082987,0.0932858745161741,0.77885598082987,0.947950230934305,"1500032F14Rik",0.00378527263959386
"Gm57125",9.02778729724977,0.130465391847582,0.464939043079815,0.280607520038246,0.779011447539123,0.130465391847582,0.779011447539123,NA,"Gm57125",0.00274669900177629
"Gm35150",10.1448390605557,-0.117046122100991,0.417403320933805,-0.280414927794867,0.779159185563232,-0.117046122100991,0.779159185563232,NA,"Gm35150",-0.00300961125027154
"4930405A21Rik",13.2496038931543,0.105745836034996,0.377156948401709,0.28037621070782,0.779188886507476,0.105745836034996,0.779188886507476,0.948115239777575,"4930405A21Rik",0.00337883265489415
"D230022J07Rik",18.6160827836192,-0.0867630991283051,0.309667045361331,-0.280181893514263,0.779337957449647,-0.0867630991283051,0.779337957449647,0.948115239777575,"D230022J07Rik",-0.00399912113784172
"5330439K02Rik",10.9665713278931,0.111072984633969,0.396547347765603,0.280100182890705,0.779400644392073,0.111072984633969,0.779400644392073,0.948115239777575,"5330439K02Rik",0.0031783161675118
"Tars3",46.9761330189762,0.0557188422982715,0.198947005142787,0.280068766344491,0.779424746991494,0.0557188422982715,0.779424746991494,0.948115239777575,"Tars3",0.0059270978126794
"Raf1",542.566162505854,0.0180414785282466,0.0644252555691391,0.280037360641668,0.779448841483891,0.0180414785282466,0.779448841483891,0.948115239777575,"Raf1",0.00953555288028148
"Zfp444",52.4102507151853,-0.0508348479046724,0.181552020902843,-0.280001553559553,0.779476312978225,-0.0508348479046724,0.779476312978225,0.948115239777575,"Zfp444",-0.00628020497769418
"Jmjd8",185.029663107362,-0.0285671688780741,0.102076516545596,-0.279860342464896,0.779584654001454,-0.0285671688780741,0.779584654001454,0.948115239777575,"Jmjd8",-0.0087914204926267
"Ahcyl1",447.158936446348,-0.0199779904423229,0.0713976079316202,-0.279813162108406,0.779620853018796,-0.0199779904423229,0.779620853018796,0.948115239777575,"Ahcyl1",-0.00947707965349117
"Smim12",153.55692306317,-0.030927425233022,0.110580341050177,-0.279682852659936,0.779720835118558,-0.030927425233022,0.779720835118558,0.948141164818803,"Smim12",-0.00903400363564625
"Armh3",100.267024876992,-0.0372559968348804,0.133304626909102,-0.279480147829262,0.779876371026306,-0.0372559968348804,0.779876371026306,0.948234631290232,"Armh3",-0.00760441135819077
"Zfp329",72.1143368182619,-0.0447214107688357,0.160094362685304,-0.27934406945199,0.779980789238509,-0.0447214107688357,0.779980789238509,0.948265932286842,"Zfp329",-0.00703903299529835
"Plpp5",217.378951229143,0.026299189255831,0.0941946703414875,0.279200395951146,0.78009103979111,0.026299189255831,0.78009103979111,0.948304316954337,"Plpp5",0.0114674978325041
"Tnfrsf21",11.6215178607556,-0.107105025977728,0.383796991829096,-0.279066871960846,0.780193505891727,-0.107105025977728,0.780193505891727,0.948333231798405,"Tnfrsf21",-0.00326271937937698
"Gm74607",8.22646765554074,-0.129325863946063,0.463544187192761,-0.278993605181988,0.780249732325306,-0.129325863946063,0.780249732325306,NA,"Gm74607",-0.00277322576470434
"Ift70a1",20.637769025975,0.0807248896660697,0.289374915331224,0.278962983276109,0.780273232546514,0.0807248896660697,0.780273232546514,0.948334503567927,"Ift70a1",0.00426136203886471
"Sec63",552.79478164813,0.0187132431264378,0.0671632192202927,0.278623379636688,0.780533868597906,0.0187132431264378,0.780533868597906,0.948460293437841,"Sec63",0.0095048502335008
"Haus6",58.891162001414,0.0477753261880531,0.171469388550202,0.278623062646926,0.780534111889981,0.0477753261880531,0.780534111889981,0.948460293437841,"Haus6",0.00653048565026866
"Nbr1",326.95957787774,-0.0230176255339933,0.0826863167714592,-0.278372848528407,0.78072615984656,-0.0230176255339933,0.78072615984656,0.948598024660342,"Nbr1",-0.0091922944231322
"Gm57424",19.2429523069695,-0.082479044280741,0.296528507805033,-0.278148785394255,0.780898147375037,-0.082479044280741,0.780898147375037,0.948711356749453,"Gm57424",-0.00411541360421496
"Ska2",64.6143509794951,0.0467639142616863,0.168326235805442,0.277817145009634,0.781152729272484,0.0467639142616863,0.781152729272484,0.948924999588919,"Ska2",0.00663832451056568
"Pi4kb",50.161648759269,0.0520993947269362,0.187754145223105,0.277487320799376,0.78140594025857,0.0520993947269362,0.78140594025857,0.949042865673306,"Pi4kb",0.00614554815165895
"Ifi27",1716.33408836374,-0.0142241025868222,0.0512716042200575,-0.277426517137487,0.781452622671262,-0.0142241025868222,0.781452622671262,0.949042865673306,"Ifi27",-0.0104656043315458
"Gm44955",121.873395511409,-0.0352826061018126,0.127230180142091,-0.277313182001383,0.781539638571713,-0.0352826061018126,0.781539638571713,0.949042865673306,"Gm44955",-0.00740531525925466
"Gm30713",8.45079481961865,0.1242926991976,0.448514601831436,0.277120741866756,0.781687395587649,0.1242926991976,0.781687395587649,NA,"Gm30713",0.00281253328914095
"Ckap2",20.5473486355256,-0.0801739541233893,0.28931965813349,-0.277112017346562,0.781694094528138,-0.0801739541233893,0.781694094528138,0.949042865673306,"Ckap2",-0.00418018795180648
"Fbxo7",150.240917637342,-0.0315210872567096,0.113788555000601,-0.277014566680658,0.781768921085905,-0.0315210872567096,0.781768921085905,0.949042865673306,"Fbxo7",-0.0083313825534836
"Cdhr3",21.2276125760463,-0.080161144347739,0.289388632603186,-0.277001703994563,0.781778797726793,-0.080161144347739,0.781778797726793,0.949042865673306,"Cdhr3",-0.00417393357521152
"Exoc7",202.40423728371,-0.0273410304813831,0.0987257607858986,-0.276939172347086,0.781826813286725,-0.0273410304813831,0.781826813286725,0.949042865673306,"Exoc7",-0.00872531886594892
"Pald1",50.826606170738,-0.0520772017834087,0.188092383521612,-0.27687033790725,0.781879669471163,-0.0520772017834087,0.781879669471163,0.949042865673306,"Pald1",-0.00606765319347982
"L3hypdh",52.7130735422434,0.0500201866169615,0.180970502054989,0.276399667619658,0.782241111981833,0.0500201866169615,0.782241111981833,0.949314730373295,"L3hypdh",0.00625421995425289
"Tmco3",163.134739630296,0.029612135290717,0.107145331153151,0.276373547704008,0.782261171664114,0.029612135290717,0.782261171664114,0.949314730373295,"Tmco3",0.00858001348959207
"Gm527",14.1801970037815,-0.0962439775287745,0.348641981815395,-0.276053896400048,0.782506670537911,-0.0962439775287745,0.782506670537911,0.949517054262905,"Gm527",-0.00353084209475542
"Slc46a3",81.5943197178899,0.0406887706603961,0.147481288870138,0.275891070468092,0.782631732582218,0.0406887706603961,0.782631732582218,0.949573210470452,"Slc46a3",0.00721841826776057
